GuestName,Comment,Rating,ReviewDate,Source,Language
Mika Purzycka,"Great atmosphere, service, and rooms. A very pleasant trip. The hotel offers a variety of activities, such as SUP, yoga, Pilates, and more. There are truly countless options. The rooms are of a high standard, and the staff are very friendly; it's clear they care. I recommend everyone to try the a la carte dinner to experience it all. The food is very good, and the portions are large. The food is also very good, served buffet-style, so you can help yourself to as much as you want – remember to be careful not to waste food. They have their own kitchen, so there are plenty of options. If you're looking for an all-inclusive vacation, I recommend this place. However, it's mostly a hotel-style place; there's nothing nearby; you have to take a bus to get to Belek, Land of Legends – but I also recommend at least checking it out together. Overall, it was a successful trip, and I highly recommend it.",5,2026-07-17T15:36:12Z,Import,en
Emilyan M,"We were completely satisfied and would recommend it. Everything was satisfactory, from the rooms to the staff.",5,2026-07-17T13:21:48Z,Import,en
iremnur alsan,I recommend it.,5,2026-07-17T11:07:24Z,Import,en
Mehmet Can KIRIK,"The rooms are clean, the areas are close together, the food is good, the sea is sandy and clean, the pools are adequate, the people are decent, transportation is convenient, and what I liked most was the friendly and respectful staff. It's a hotel suitable for families. We stayed for 5 nights and were satisfied. Perhaps due to the extreme heat, the central cooling system could have kept the rooms a little cooler; even at the coldest setting, we felt a bit warm. The price-performance ratio is ten out of ten.",5,2026-07-17T08:53:00Z,Import,en
Sytrixx Jäger,"⭐⭐⭐⭐⭐

We had a wonderful holiday at the Adora Hotel & Resort in Belek, Antalya. The entire complex is very clean, well-maintained, and beautifully designed. The food was varied and delicious – there really was something for everyone.

We would especially like to commend the friendly and helpful staff, who made our stay even more enjoyable. The rooms were clean and comfortable, the beach was stunning, and we also really enjoyed the pools and the entertainment program.

We felt completely at ease and would highly recommend the Adora Hotel. Thank you to the entire team for your wonderful hospitality – we would love to come back! ❤️🌴",5,2026-07-17T06:38:36Z,Import,en
Yağız Gürses,"The hotel is very nice, everyone is very attentive. We've been coming here for a long time, especially Damla, who has been very helpful to us. Tolga, Eren, and Berat Eren are all very attentive and fun. Thank you to all of them.",5,2026-07-17T04:24:12Z,Import,tr
sleodirius -,"The hotel is very good.
Many thanks to Damla from guest relations.
I recommend it to everyone 😽😽",5,2026-07-17T02:09:48Z,Import,en
Анастасия Тарасова,"We spent our vacation with friends at this hotel, and it was fantastic. The hotel is fantastic, the service is fantastic, and there's cocktails to suit every taste. There's plenty of entertainment for the kids, and the evening program is engaging. The restaurant has food for every taste. Thank you so much for your resort, Adora. A big thank you to Ida!!!",5,2026-07-16T23:55:24Z,Import,en
Bernadett Lampek,"Delicious food, entertaining programs, perfect cleanliness everywhere. I can only recommend it ❤️",5,2026-07-16T21:41:00Z,Import,en
Ayşenur Özek,"Everything was wonderful. The staff were friendly and welcoming, and the place was very clean. Their service was excellent. I especially want to thank the staff at Sultan Alakart for their wonderful service.",5,2026-07-16T19:26:36Z,Import,en
Fatih Düşünceli,"Everything was wonderful, thank you for your attention.",5,2026-07-16T17:12:12Z,Import,en
Canan Sevimli,We were very pleased with our hotel; thank you for every detail.,5,2026-07-16T14:57:48Z,Import,en
Gülşah Özkök,"We are very satisfied with the quality of service, hygiene, and the variety of food. The staff's responsibility, friendliness, and constant attention to us were enough for us. I would also like to express my satisfaction with the staff at Şehrazat à la carte.",5,2026-07-16T12:43:24Z,Import,tr
Efe Salman,"We chose this hotel for our honeymoon and everything was wonderful. All the hotel staff were friendly and genuinely tried to help. The food and drinks, the daily activities, the pool, the sea, the hygiene in general, etc., everything was great. We are planning to come back again next year 🙋🏻‍♂️",5,2026-07-16T10:29:00Z,Import,en
Mehmet Ali Özdemir,"We stayed for 5 nights, from July 4-9, 2026, with two adults and one child.
-The hotel is old, but the rooms have been renovated, are clean and nice.
-The sea is cloudy and wavy, typical of Antalya. But since we always go to the Antalya region, it didn't bother us. -The pool is clean and large; I always wear water shoes, so it wasn't a problem, but I saw a few people cut their feet. -The aquapark consists of 4 slides for adults and one for children, which was sufficient and fun for us. The child especially enjoyed it. -There are enough sunbeds in the sea and by the pool; we never experienced a scramble for sunbeds. -Activities are constantly happening: poolside during the day, mini disco, amphitheater, and after-parties in the evening. We didn't have time to get bored.
-The miniclub is large, with 4-5 staff members constantly and attentively looking after the children. Our child was happy. -The food and desserts were fantastic. Red meat, white meat, fish, vegetables, and fast food are plentiful at all hours. Food is replenished as it runs out. One day they served lamb t-bone steak, a dish I've never seen in any other hotel in a similar price range where I've stayed years before. Regarding the food, I only disliked the seafood. As someone who loves fish, I tried sea bream and salmon and didn't like them. -The staff is sufficient, attentive, and friendly.

I would definitely recommend it to anyone considering going.",5,2026-07-16T08:14:36Z,Import,tr
David,"Third stay at this hotel – I still recommend it, but a few things have changed

This is my third stay at this hotel and I still recommend it: the value for money remains very good.

The location

Ideal, right on the beach. However, for those unfamiliar with the hotel: there's nothing in the immediate vicinity. You have to take a dolmuş (about €1, 15 minutes) to get to Land of Legends, or a second minibus to reach the center of Belek.

The rooms

Completely renovated and spacious. Nothing to complain about, it's perfect, with one small exception: the air conditioning isn't strong enough for me.

The pools

They are large, ideally located within the hotel, heated (though not necessary in summer), with entertainment during the day.

Entertainment

Various activities are offered throughout the day in different locations around the hotel, and there's also a daily pool activity. The entertainment staff are always fantastic, very professional, and very friendly.

Dining

The waiters are always quick and friendly, and you can eat in different locations throughout the hotel, each with its own charm and specialties. There are also three à la carte restaurants. However, the food is a step down compared to my previous stays: it's very repetitive, with few high-quality main courses and not enough Turkish specialties (like Adana or Urfa, for example). Meals have never been the hotel's strong point, but here they're a step down.

On my birthday, I ate at the rooftop restaurant: the meal was good, with a beautiful view.

Hotel Cleanliness

It's perfect, whether in the rooms, the pools, or anywhere else in the hotel. Nothing to say, it's excellent.

A few negative changes and points for improvement:

• The lovely swing is gone.
• The waterfall has been replaced by flowers.
• There are no more sun loungers on the jetty.
• No more cold drinks at reception.
• On the last day, you can go to the Soula area to change, but there were no towels and we were out of bath towels.
• Before, you could leave your suitcases in a locked room before departure; now, you have to leave them in the reception hall.
• There's a small building marked ""Doctor,"" but in reality, there's only an employee there who calls a doctor if needed. The doctor isn't present at the hotel; you have to wait for them to come, and it's not cheap. We simply wanted to have my daughter's ear checked, as it was a little sore, and we didn't follow up.

• On our last evening, since we had a flight to catch, we asked if it would be possible to eat just 10 minutes earlier than planned, at 6:50 pm instead of 7:00 pm. We had to go through the gastroenterologist, and it was quite a hassle: it seemed to be a major inconvenience, so we gave up. It's a shame, and I find it very strange: you can eat at any time of day or night, but 10 minutes before dinner to catch a 1:00 am flight is unacceptable.

• Regarding the request for Google and TripAdvisor reviews: the woman was very friendly, and that's not a problem in itself, but on my birthday, and while people were eating, it wasn't the right time. She insisted for about twenty minutes, even asking my daughter to do it in front of her. I would have gladly done it, but later, not then.

Conclusion

Overall, and compared to other hotels I've stayed in in Turkey, it remains excellent with very good value for money. I recommend this hotel, whether for a couple or a family, hoping that these minor issues will be addressed.

Thank you to all the entertainment staff and other members of the team.",5,2026-07-16T06:00:12Z,Import,tr
